Timestamp,CIB AHU-03 (Teaching) Filter DPS,CIB AHU-03 (Teaching) Heating Valve,CIB AHU-03 (Teaching) Off Coil Temp,CIB AHU-03 (Teaching) Supply Air Temp,CIB AHU-03 (Teaching) Supply Air Temp Setpoint,CIB AHU-03 (Teaching) Supply Fan 01 Enable,CIB AHU-03 (Teaching) Supply Fan 02 Enable,CIB AHU-03 (Teaching) Supply Fan DPS,CIB AHU-03 (Teaching) Time Schedule
2025-09-29T23:00:00+01:00 London,AAAA,100,14.800558090209961,16.49399471282959,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T00:00:00+01:00 London,AAAA,100,14.611896991729736,16.074002265930176,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T01:00:00+01:00 London,AAAA,100,13.75395099322001,15.364288489023844,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T02:00:00+01:00 London,AAAA,93.0121587117513,16.705112139383953,17.217191060384113,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T03:00:00+01:00 London,AAAA,44.17069625854492,17.293551445007324,18.03470802307129,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T04:00:00+01:00 London,AAAA,46.1517858505249,17.170021216074627,17.969579855600994,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T05:00:00+01:00 London,AAAA,47.967126528422035,17.07344690958659,17.949362754821777,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T06:00:00+01:00 London,AAAA,50.4751091003418,17.12285836537679,17.976314226786297,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T07:00:00+01:00 London,AAAA,52.601478576660156,17.307022094726562,17.980806350708008,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T08:00:00+01:00 London,AAAA,50.19789250691732,17.29354763031006,18.075138409932453,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T09:00:00+01:00 London,AAAA,42.6028200785319,17.19248119990031,18.054925123850506,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T10:00:00+01:00 London,AAAA,37.63178221384684,17.551832755406696,18.012250423431396,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T11:00:00+01:00 London,AAAA,84.24744415283203,17.280075550079346,18.12903881072998,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T12:00:00+01:00 London,AAAA,15.226984024047852,17.282319227854412,18.48614486058553,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T13:00:00+01:00 London,AAAA,0,17.97406880060832,19.15992085138957,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T14:00:00+01:00 London,AAAA,0,19.204843997955322,20.379954020182293,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T15:00:00+01:00 London,AAAA,0,19.254254817962646,20.210124015808105,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T16:00:00+01:00 London,AAAA,0,19.1262362798055,20.369312922159832,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T17:00:00+01:00 London,AAAA,0,19.17115354537964,20.322373390197754,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T18:00:00+01:00 London,AAAA,0,18.48614486058553,19.917945226033527,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T19:00:00+01:00 London,AAAA,0,17.71129322052002,19.247514724731445,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T20:00:00+01:00 London,AAAA,0.8716730276743571,16.44009240468343,18.23010524113973,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T21:00:00+01:00 London,AAAA,58.44080646832784,15.521502176920572,17.376648902893066,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T22:00:00+01:00 London,AAAA,100,15.716902732849121,17.22616958618164,18,AAAA,AAAB,AAAB,AAAB
2025-09-30T23:00:00+01:00 London,AAAA,100,15.52824068069458,17.02403736114502,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T00:00:00+01:00 London,AAAA,100,14.87018084526062,16.433353424072266,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T01:00:00+01:00 London,AAAA,100,14.333402315775553,15.934755802154541,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T02:00:00+01:00 London,AAAA,100,13.94485608736674,15.532732725143433,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T03:00:00+01:00 London,AAAA,76.00580406188965,16.09421682357788,17.118366241455078,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T04:00:00+01:00 London,AAAA,40.34551811218262,17.401354789733887,17.899951934814453,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T05:00:00+01:00 London,AAAA,40.387791315714516,17.248628934224445,17.899951934814453,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T06:00:00+01:00 London,AAAA,39.27037239074707,17.36092758178711,17.974070072174072,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T07:00:00+01:00 London,AAAA,38.716065088907875,17.41932201385498,18.016743977864582,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T08:00:00+01:00 London,AAAA,35.70857683817545,17.639420827229817,18.106582005818684,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T09:00:00+01:00 London,AAAA,37.26864115397135,17.405846118927002,17.92465655008952,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T10:00:00+01:00 London,AAAA,80.00411224365234,14.908358573913574,16.99708652496338,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T11:00:00+01:00 London,AAAA,75.92313003540039,16.997081756591797,18.155991554260254,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T12:00:00+01:00 London,AAAA,68.62699476877849,16.763505935668945,18.04818820953369,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T13:00:00+01:00 London,AAAA,59.795976638793945,16.669178009033203,18.155991554260254,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T14:00:00+01:00 London,AAAA,28.987058401107788,16.89602009455363,18.257055441538494,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T15:00:00+01:00 London,AAAA,0.9649207592010498,17.765196323394775,18.939823150634766,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T16:00:00+01:00 London,AAAA,0,17.464240709940594,18.798329671223957,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T17:00:00+01:00 London,AAAA,0,17.453008492787678,18.81405194600423,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T18:00:00+01:00 London,AAAA,0,16.889278411865234,18.425503730773926,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T19:00:00+01:00 London,AAAA,8.79214596748352,16.18854808807373,17.8325777053833,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T20:00:00+01:00 London,AAAA,74.6015362739563,15.52375062306722,17.255369186401367,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T21:00:00+01:00 London,AAAA,100,14.854458014170328,16.604045550028484,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T22:00:00+01:00 London,AAAA,100,14.232334931691488,16.071757713953655,18,AAAA,AAAB,AAAB,AAAB
2025-10-01T23:00:00+01:00 London,AAAA,100,13.99875783920288,15.791014909744263,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T00:00:00+01:00 London,AAAA,100,13.758443196614584,15.519256591796875,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T01:00:00+01:00 London,AAAA,100,13.574272235234579,15.29466438293457,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T02:00:00+01:00 London,AAAA,100,13.531599203745523,15.213811874389648,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T03:00:00+01:00 London,AAAA,100,13.385617733001709,15.070067882537842,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T04:00:00+01:00 London,AAAA,100,13.315992514292398,14.986966848373413,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T05:00:00+01:00 London,AAAA,100,13.241872469584147,14.86569094657898,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T06:00:00+01:00 London,AAAA,100,13.34518559773763,14.957773685455322,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T07:00:00+01:00 London,AAAA,100,13.311497211456299,14.921837091445923,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T08:00:00+01:00 London,AAAA,100,13.558551867802938,15.020661354064941,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T09:00:00+01:00 London,AAAA,100,13.837048848470053,15.260976155598959,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T10:00:00+01:00 London,AAAA,100,15.074562072753906,16.29186201095581,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T11:00:00+01:00 London,AAAA,100,16.09421682357788,17.21269702911377,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T12:00:00+01:00 London,AAAA,100,16.714096069335938,17.805624961853027,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T13:00:00+01:00 London,AAAA,64.40974235534668,17.59001350402832,18.560260772705078,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T14:00:00+01:00 London,AAAA,3.15288511912028,18.254813194274902,19.272224585215252,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T15:00:00+01:00 London,AAAA,0,18.60293181737264,19.61360438664754,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T16:00:00+01:00 London,AAAA,0,18.198661645253498,19.427191416422527,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T17:00:00+01:00 London,AAAA,0,17.751719156901043,19.108269055684406,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T18:00:00+01:00 London,AAAA,0,17.1632817586263,18.64111073811849,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T19:00:00+01:00 London,AAAA,1.4986357688903809,16.58832534154256,18.133530298868816,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T20:00:00+01:00 London,AAAA,28.005335330963135,16.161595344543457,17.75171995162964,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T21:00:00+01:00 London,AAAA,81.74845600128174,16.16159725189209,17.691081523895264,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T22:00:00+01:00 London,AAAA,100,16.150365034739178,17.679851214090984,18,AAAA,AAAB,AAAB,AAAB
2025-10-02T23:00:00+01:00 London,AAAA,100,16.148120244344074,17.68434429168701,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T00:00:00+01:00 London,AAAA,100,16.219990412394207,17.715783437093098,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T01:00:00+01:00 London,AAAA,100,16.2985999584198,17.776428540547688,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T02:00:00+01:00 London,AAAA,100,15.797755161921183,17.31376536687215,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T03:00:00+01:00 London,AAAA,100,15.84042763710022,17.35194206237793,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T04:00:00+01:00 London,AAAA,100,15.784278869628906,17.280075073242188,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T05:00:00+01:00 London,AAAA,100,15.730377197265625,17.226173400878906,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T06:00:00+01:00 London,AAAA,100,14.881410121917725,16.538914680480957,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T07:00:00+01:00 London,AAAA,100,14.492862304051718,16.15485652287801,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T08:00:00+01:00 London,AAAA,100,14.694994846979776,16.262664953867596,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T09:00:00+01:00 London,AAAA,100,14.87467614809672,16.413139661153156,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T10:00:00+01:00 London,AAAA,100,15.083544731140137,16.592814445495605,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T11:00:00+01:00 London,AAAA,100,15.602355003356934,17.02403497695923,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T12:00:00+01:00 London,AAAA,100,16.300847053527832,17.661884307861328,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T13:00:00+01:00 London,AAAA,82.70862642923991,16.920725504557293,18.232351303100586,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T14:00:00+01:00 London,AAAA,13.151983896891275,17.41482988993327,18.703998883565266,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T15:00:00+01:00 London,AAAA,0,17.51140292485555,18.881427605946858,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T16:00:00+01:00 London,AAAA,0.0499668021996816,17.071200052897137,18.558014551798504,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T17:00:00+01:00 London,AAAA,25.27634361386299,16.033579349517822,17.67086585362752,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T18:00:00+01:00 London,AAAA,94.96353149414062,16.24244976043701,17.738242149353027,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T19:00:00+01:00 London,AAAA,49.78056812286377,17.091413497924805,18.492881774902344,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T20:00:00+01:00 London,AAAA,0,17.83257293701172,19.139711380004883,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T21:00:00+01:00 London,AAAA,0,17.574289480845135,19.025169849395752,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T22:00:00+01:00 London,AAAA,0,17.38787778218587,18.892659187316895,18,AAAA,AAAB,AAAB,AAAB
2025-10-03T23:00:00+01:00 London,AAAA,0,17.35867961247762,18.858968098958332,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T00:00:00+01:00 London,AAAA,0,17.35194142659505,18.847737630208332,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T01:00:00+01:00 London,AAAA,53.66367276509603,15.267711957295736,17.21718629201253,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T02:00:00+01:00 London,AAAA,100,14.360352993011475,16.25592613220215,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T03:00:00+01:00 London,AAAA,100,14.153724670410156,16.020101070404053,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T04:00:00+01:00 London,AAAA,100,13.944851636886597,15.784278869628906,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T05:00:00+01:00 London,AAAA,100,13.50914200146993,15.303647836049398,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T06:00:00+01:00 London,AAAA,100,12.9004913965861,14.68825658162435,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T07:00:00+01:00 London,AAAA,75.8986021677653,16.862328211466473,17.423813184102375,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T08:00:00+01:00 London,AAAA,45.82723490397135,17.313761552174885,18.014496008555096,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T09:00:00+01:00 London,AAAA,44.68613211313883,17.342958450317383,18.03246196111043,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T10:00:00+01:00 London,AAAA,41.727996190389,17.143072923024494,18.05716864267985,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T11:00:00+01:00 London,AAAA,38.920942306518555,17.199220657348633,18.021235466003418,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T12:00:00+01:00 London,AAAA,34.173568407694496,17.9156756401062,18.0436954498291,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T13:00:00+01:00 London,AAAA,94.46536986033122,14.55350629488627,16.17507028579712,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T14:00:00+01:00 London,AAAA,100,14.351367473602295,15.981920003890991,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T15:00:00+01:00 London,AAAA,100,13.924640337626139,15.725886662801107,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T16:00:00+01:00 London,AAAA,100,13.479945500691732,15.339581807454428,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T17:00:00+01:00 London,AAAA,100,13.776410341262817,15.508025646209717,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T18:00:00+01:00 London,AAAA,100,13.823575735092163,15.420434951782227,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T19:00:00+01:00 London,AAAA,100,14.51307487487793,15.460862159729004,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T20:00:00+01:00 London,AAAA,100,13.88421106338501,15.299157778422037,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T21:00:00+01:00 London,AAAA,90.72700627644856,15.541714986165365,15.963951587677002,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T22:00:00+01:00 London,AAAA,43.8051118850708,17.38338502248128,18.0279704729716,18,AAAA,AAAB,AAAB,AAAB
2025-10-04T23:00:00+01:00 London,AAAA,44.056121190389,17.313762187957764,17.931396166483562,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T00:00:00+01:00 London,AAAA,43.32148965199789,17.134089946746826,18.005509853363037,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T01:00:00+01:00 London,AAAA,44.182600021362305,17.077940940856934,18.027973016103108,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T02:00:00+01:00 London,AAAA,45.07350540161133,17.077937126159668,17.940381050109863,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T03:00:00+01:00 London,AAAA,45.356788635253906,17.185744285583496,18.00775909423828,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T04:00:00+01:00 London,AAAA,46.907103538513184,17.010562896728516,17.978559652964275,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T05:00:00+01:00 London,AAAA,47.950476010640465,16.952168464660645,17.91342830657959,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T06:00:00+01:00 London,AAAA,48.22651958465576,17.10938326517741,17.96059560775757,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T07:00:00+01:00 London,AAAA,48.251254399617515,17.104889233907063,18.030219713846844,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T08:00:00+01:00 London,AAAA,47.30339749654134,16.94318453470866,18.021232922871906,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T09:00:00+01:00 London,AAAA,42.56168301900228,17.23964722951253,18.07962926228841,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T10:00:00+01:00 London,AAAA,38.81016540527344,17.630442142486572,18.061660766601562,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T11:00:00+01:00 London,AAAA,34.98441505432129,17.67086935043335,18.001022815704346,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T12:00:00+01:00 London,AAAA,11.099874258041382,18.51533778508504,18.61191701889038,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T13:00:00+01:00 London,AAAA,0,19.19810390472412,19.180136680603027,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T14:00:00+01:00 London,AAAA,8.876442670822144,17.12285836537679,18.27277596791585,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T15:00:00+01:00 London,AAAA,45.62823740641276,16.318812052408855,17.84605089823405,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T16:00:00+01:00 London,AAAA,44.60514450073242,16.59281635284424,18.0751371383667,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T17:00:00+01:00 London,AAAA,56.33259582519531,16.134642124176025,17.751717567443848,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T18:00:00+01:00 London,AAAA,100,15.391237417856852,17.324991861979168,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T19:00:00+01:00 London,AAAA,100,16.10994021097819,17.390121301015217,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T20:00:00+01:00 London,AAAA,100,15.413696924845377,16.741045157114666,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T21:00:00+01:00 London,AAAA,100,14.425481796264648,15.98192024230957,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T22:00:00+01:00 London,AAAA,100,13.695552984873453,15.308140913645426,18,AAAA,AAAB,AAAB,AAAB
2025-10-05T23:00:00+01:00 London,AAAA,54.61389287312826,16.691636085510254,17.729261716206867,18,AAAA,AAAB,AAAB,AAAB
2025-10-06T00:00:00+01:00 London,AAAA,42.31497097015381,17.2059588432312,17.771934986114502,18,AAAAAGAB,AAABAGAA,AAAB,AAAB
2025-10-06T01:00:00+01:00 London,AAAA,44.275901794433594,17.25312042236328,18.001020908355713,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T02:00:00+01:00 London,AAAA,45.20481554667155,17.14756186803182,18.00775718688965,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T03:00:00+01:00 London,AAAA,48.21679878234863,17.10938326517741,17.971824645996094,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T04:00:00+01:00 London,AAAA,48.11287498474121,17.05548159281413,17.967331250508625,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T05:00:00+01:00 London,AAAA,49.4530398050944,17.140825589497883,18.00326633453369,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T06:00:00+01:00 London,AAAA,52.377349535624184,17.037511189778645,17.960591793060303,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T07:00:00+01:00 London,AAAA,49.21791744232178,17.077937761942547,17.971825281778973,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T08:00:00+01:00 London,AAAA,46.2392692565918,17.05098819732666,18.048184394836426,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T09:00:00+01:00 London,AAAA,41.969261169433594,17.239645957946777,18.034711837768555,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T10:00:00+01:00 London,AAAA,35.265363693237305,17.65739154815674,18.061660766601562,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T11:00:00+01:00 London,AAAA,81.3676700592041,15.878605683644613,17.590014616648357,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T12:00:00+01:00 London,AAAA,28.999873506526153,16.96339734395345,18.423255761464436,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T13:00:00+01:00 London,AAAA,0.03994675228993098,18.214382489522297,19.488333066304524,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T14:00:00+01:00 London,AAAA,0,19.957910855611164,20.728507041931152,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T15:00:00+01:00 London,AAAA,0,20.920352935791016,21.37751293182373,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T16:00:00+01:00 London,AAAA,0,20.91627089182536,21.7734432220459,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T17:00:00+01:00 London,AAAA,0,20.442785263061523,21.544864177703857,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T18:00:00+01:00 London,AAAA,0,19.757078647613525,21.036682605743408,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T19:00:00+01:00 London,AAAA,0,18.910623868306477,20.39565833409627,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T20:00:00+01:00 London,AAAA,0,17.998775323232014,19.67649046579997,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T21:00:00+01:00 London,AAAA,0,17.239649136861164,18.96902068456014,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T22:00:00+01:00 London,AAAA,0,16.48501189549764,18.279516061147053,18,AAAB,AAAA,AAAB,AAAB
2025-10-06T23:00:00+01:00 London,AAAA,41.194087982177734,15.716900825500488,17.53611183166504,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T00:00:00+01:00 London,AAAA,100,15.177875518798828,17.091413497924805,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T01:00:00+01:00 London,AAAA,100,15.30139938990275,16.833129564921062,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T02:00:00+01:00 London,AAAA,100,14.733178536097208,16.30758301417033,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T03:00:00+01:00 London,AAAA,100,14.288480838139852,15.914541006088257,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T04:00:00+01:00 London,AAAA,100,13.861754496892294,15.48107616106669,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T05:00:00+01:00 London,AAAA,100,13.565288543701172,15.191349347432455,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T06:00:00+01:00 London,AAAA,79.76912307739258,17.176760991414387,17.531617164611816,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T07:00:00+01:00 London,AAAA,39.360209465026855,17.684343814849854,18.04818630218506,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T08:00:00+01:00 London,AAAA,38.95756435394287,17.70455837249756,17.974070072174072,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T09:00:00+01:00 London,AAAA,43.10875415802002,16.869067192077637,17.684340476989746,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T10:00:00+01:00 London,AAAA,86.62597529093425,15.13744846979777,16.853343327840168,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T11:00:00+01:00 London,AAAA,100,16.812917073567707,17.38787841796875,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T12:00:00+01:00 London,AAAA,100,16.0156090259552,17.093661467234295,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T13:00:00+01:00 London,AAAA,100,16.424367427825928,17.387879689534504,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T14:00:00+01:00 London,AAAA,94.31471761067708,17.050987402598064,18.001020749409992,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T15:00:00+01:00 London,AAAA,61.61651039123535,16.983610153198242,18.23684597015381,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T16:00:00+01:00 London,AAAA,19.155158400535583,16.660195350646973,18.18294048309326,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T17:00:00+01:00 London,AAAA,1.191784143447876,16.53891086578369,18.03470802307129,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T18:00:00+01:00 London,AAAA,55.041032791137695,15.755078395207724,17.497931003570557,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T19:00:00+01:00 London,AAAA,98.89482498168945,15.492303848266602,17.210449695587158,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T20:00:00+01:00 London,AAAA,100,15.532732725143433,17.10938262939453,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T21:00:00+01:00 London,AAAA,100,15.914542039235434,17.28456465403239,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T22:00:00+01:00 London,AAAA,100,15.451879978179932,16.91174062093099,18,AAAB,AAAA,AAAB,AAAB
2025-10-07T23:00:00+01:00 London,AAAA,100,14.854456901550293,16.417633056640625,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T00:00:00+01:00 London,AAAA,100,14.275005022684732,15.883101304372152,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T01:00:00+01:00 London,AAAA,100,14.24805736541748,15.820213317871094,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T02:00:00+01:00 London,AAAA,100,13.983036041259766,15.6337997118632,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T03:00:00+01:00 London,AAAA,100,13.913413206736246,15.555191040039062,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T04:00:00+01:00 London,AAAA,100,13.917905807495117,15.521501382191977,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T05:00:00+01:00 London,AAAA,100,13.648388624191284,15.292417685190836,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T06:00:00+01:00 London,AAAA,100,13.709027767181396,15.299155235290527,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T07:00:00+01:00 London,AAAA,100,14.072872161865234,15.555191040039062,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T08:00:00+01:00 London,AAAA,100,14.070626735687256,15.627061605453491,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T09:00:00+01:00 London,AAAA,100,13.852771043777466,15.433910131454468,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T10:00:00+01:00 London,AAAA,100,14.167202234268188,15.701176563898722,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T11:00:00+01:00 London,AAAA,100,14.89039405186971,16.34127124150594,18,AAAB,AAAA,AAAB,AAAB
2025-10-08T12:00:00+01:00 London,AAAA,100,15.155417442321777,16.561371485392254,18,AAAB,AAAA,AAAB,AAAB
