Timestamp,CIB Heating CT Circuit Flow Temp,CIB Heating CT Circuit LTHW CT Low Temp Alarm,CIB Heating CT Circuit Pumps CT-01 Enable,CIB Heating CT Circuit Pumps CT-01 Fault,CIB Heating CT Circuit Pumps CT-02 Enable,CIB Heating CT Circuit Pumps CT-02 Fault,CIB Heating CT Circuit Pumps DPS,CIB Heating CT Circuit Return Temp,CIB Heating CT Circuit Time Schedule
2025-06-30T00:00:00+01:00 London,29.271648406982422,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.547169367472332,AAAB
2025-06-30T01:00:00+01:00 London,28.63897450764974,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.639007886250813,AAAB
2025-06-30T02:00:00+01:00 London,28.420602321624756,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.663497924804688,AAAB
2025-06-30T03:00:00+01:00 London,28.3205992380778,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.50839328765869,AAAB
2025-06-30T04:00:00+01:00 London,28.198145389556885,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.271650632222492,AAAB
2025-06-30T05:00:00+01:00 London,28.026710510253906,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.14307435353597,AAAB
2025-06-30T06:00:00+01:00 London,27.78996753692627,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.002253532409668,AAAB
2025-06-30T07:00:00+01:00 London,27.626697540283203,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.87367645899455,AAAB
2025-06-30T08:00:00+01:00 London,27.622616132100422,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.76551087697347,AAAB
2025-06-30T09:00:00+01:00 London,27.673638343811035,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.653262615203857,AAAB
2025-06-30T10:00:00+01:00 London,27.95323912302653,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.692038536071777,AAAB
2025-06-30T11:00:00+01:00 London,28.24304421742757,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.757347106933594,AAAB
2025-06-30T12:00:00+01:00 London,28.496113936106365,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.85530964533488,AAAB
2025-06-30T13:00:00+01:00 London,28.720611572265625,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.002253532409668,AAAB
2025-06-30T14:00:00+01:00 London,28.95327154795329,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.153279463450115,AAAB
2025-06-30T15:00:00+01:00 London,29.2022598584493,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.341039339701336,AAAB
2025-06-30T16:00:00+01:00 London,29.426757494608562,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.52880096435547,AAAB
2025-06-30T17:00:00+01:00 London,29.655336062113445,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.732890446980793,AAAB
2025-06-30T18:00:00+01:00 London,29.865546226501465,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.93287992477417,AAAB
2025-06-30T19:00:00+01:00 London,30.055119196573894,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.09989643096924,AAAB
2025-06-30T20:00:00+01:00 London,30.242257118225098,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.2768292427063,AAAB
2025-06-30T21:00:00+01:00 London,30.42732588450114,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.44155963261922,AAAB
2025-06-30T22:00:00+01:00 London,30.616458892822266,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.604257583618164,AAAB
2025-06-30T23:00:00+01:00 London,30.80559190114339,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.707976818084717,AAAB
2025-07-01T00:00:00+01:00 London,30.909313519795734,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.842201073964436,AAAB
2025-07-01T01:00:00+01:00 London,30.970324993133545,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.964221954345703,AAAB
2025-07-01T02:00:00+01:00 London,30.697807947794598,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.07607587178548,AAAB
2025-07-01T03:00:00+01:00 London,30.185312430063885,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.173697153727215,AAAB
2025-07-01T04:00:00+01:00 London,30.223952929178875,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.16149393717448,AAAB
2025-07-01T05:00:00+01:00 London,30.189379692077637,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.01913356781006,AAAB
2025-07-01T06:00:00+01:00 London,30.158874193827312,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.92558415730794,AAAB
2025-07-01T07:00:00+01:00 London,29.97367811203003,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.854403813680012,AAAB
2025-07-01T08:00:00+01:00 London,29.87575117746989,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.79542414347331,AAAB
2025-07-01T09:00:00+01:00 London,29.896143436431885,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.73848009109497,AAAB
2025-07-01T10:00:00+01:00 London,30.1304030418396,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.748649915059406,AAAB
2025-07-01T11:00:00+01:00 London,30.352076530456543,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.79949124654134,AAAB
2025-07-01T12:00:00+01:00 London,30.585954030354817,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.882874011993408,AAAB
2025-07-01T13:00:00+01:00 London,30.7750883102417,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.006930351257324,AAAB
2025-07-01T14:00:00+01:00 London,30.958123207092285,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.15336036682129,AAAB
2025-07-01T15:00:00+01:00 London,31.157426834106445,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.320122083028156,AAAB
2025-07-01T16:00:00+01:00 London,31.352662722269695,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.470616340637207,AAAB
2025-07-01T17:00:00+01:00 London,31.53976313273112,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.61704460779826,AAAB
2025-07-01T18:00:00+01:00 London,31.7268648147583,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.781774044036865,AAAB
2025-07-01T19:00:00+01:00 London,31.90176486968994,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.93430233001709,AAAB
2025-07-01T20:00:00+01:00 London,32.04615672429403,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,32.068528493245445,AAAB
2025-07-01T21:00:00+01:00 London,32.20885372161865,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,32.194621086120605,AAAB
2025-07-01T22:00:00+01:00 London,32.32477569580078,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,32.31257438659668,AAAB
2025-07-01T23:00:00+01:00 London,32.24749501546224,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,32.41832733154297,AAAB
2025-07-02T00:00:00+01:00 London,30.840167204538982,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,32.477304458618164,AAAB
2025-07-02T01:00:00+01:00 London,30.72017765045166,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,32.17224884033203,AAAB
2025-07-02T02:00:00+01:00 London,30.53510920206706,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.649584770202637,AAAB
2025-07-02T03:00:00+01:00 London,30.181220531463623,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.39333709081014,AAAB
2025-07-02T04:00:00+01:00 London,29.79207420349121,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,31.177763144175213,AAAB
2025-07-02T05:00:00+01:00 London,29.516555786132812,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.884907722473145,AAAB
2025-07-02T06:00:00+01:00 London,29.153279463450115,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.567650000254314,AAAB
2025-07-02T07:00:00+01:00 London,28.818573315938313,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,30.276828289031982,AAAB
2025-07-02T08:00:00+01:00 London,28.349170684814453,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.97353998819987,AAAB
2025-07-02T09:00:00+01:00 London,27.924667358398438,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.681867122650146,AAAB
2025-07-02T10:00:00+01:00 London,27.62057367960612,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.336956818898518,AAAB
2025-07-02T11:00:00+01:00 London,27.28178644180298,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.022663434346516,AAAB
2025-07-02T12:00:00+01:00 London,27.03484042485555,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.004293123881023,AAAB
2025-07-02T13:00:00+01:00 London,27.055249214172363,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,29.798036575317383,AAAB
2025-07-02T14:00:00+01:00 London,27.83894920349121,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.634894371032715,AAAB
2025-07-02T15:00:00+01:00 London,27.42056894302368,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.885923703511555,AAAB
2025-07-02T16:00:00+01:00 London,27.214439074198406,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.87163766225179,AAAB
2025-07-02T17:00:00+01:00 London,27.632819811503094,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.57774829864502,AAAB
2025-07-02T18:00:00+01:00 London,27.900175094604492,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.42060089111328,AAAB
2025-07-02T19:00:00+01:00 London,27.940993944803875,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.447132110595703,AAAB
2025-07-02T20:00:00+01:00 London,27.922624429066975,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.557339032491047,AAAB
2025-07-02T21:00:00+01:00 London,27.689964294433594,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.636935075124104,AAAB
2025-07-02T22:00:00+01:00 London,27.330768585205078,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.636935075124104,AAAB
2025-07-02T23:00:00+01:00 London,27.09402672449748,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.492031415303547,AAAB
2025-07-03T00:00:00+01:00 London,26.867488225301106,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.24304485321045,AAAB
2025-07-03T01:00:00+01:00 London,26.553192138671875,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.98589277267456,AAAB
2025-07-03T02:00:00+01:00 London,26.222569783528645,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.745067914326984,AAAB
2025-07-03T03:00:00+01:00 London,25.95521418253581,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.50016196568807,AAAB
2025-07-03T04:00:00+01:00 London,25.68173599243164,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.32056427001953,AAAB
2025-07-03T05:00:00+01:00 London,25.328662872314453,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.814457893371582,AAAB
2025-07-03T06:00:00+01:00 London,26.359307924906414,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.53485631942749,AAAB
2025-07-03T07:00:00+01:00 London,26.002153237660725,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.177703698476154,AAAB
2025-07-03T08:00:00+01:00 London,25.242945671081543,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.438936551411945,AAAB
2025-07-03T09:00:00+01:00 London,25.236822605133057,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.15933609008789,AAAB
2025-07-03T10:00:00+01:00 London,25.34090805053711,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.814425786336262,AAAB
2025-07-03T11:00:00+01:00 London,25.614386558532715,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.498087724049885,AAAB
2025-07-03T12:00:00+01:00 London,26.014399369557697,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.573601722717285,AAAB
2025-07-03T13:00:00+01:00 London,25.85521125793457,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.6389102935791,AAAB
2025-07-03T14:00:00+01:00 London,25.847047805786133,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.900142351786297,AAAB
2025-07-03T15:00:00+01:00 London,26.055216630299885,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.01239283879598,AAAB
2025-07-03T16:00:00+01:00 London,26.389921188354492,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.067494074503582,AAAB
2025-07-03T17:00:00+01:00 London,26.694013595581055,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.143007437388103,AAAB
2025-07-03T18:00:00+01:00 London,26.926674048105877,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.25117524464925,AAAB
2025-07-03T19:00:00+01:00 London,27.18178590138753,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.36954689025879,AAAB
2025-07-03T20:00:00+01:00 London,27.37362766265869,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.481794516245525,AAAB
2025-07-03T21:00:00+01:00 London,27.15321429570516,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.626697540283203,AAAB
2025-07-03T22:00:00+01:00 London,26.951165040334065,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.747108459472656,AAAB
2025-07-03T23:00:00+01:00 London,26.86748758951823,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.810376803080242,AAAB
2025-07-04T00:00:00+01:00 London,26.82667128245036,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.78180392583211,AAAB
2025-07-04T01:00:00+01:00 London,26.69401454925537,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.68588399887085,AAAB
2025-07-04T02:00:00+01:00 London,26.46339289347331,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.57363478342692,AAAB
2025-07-04T03:00:00+01:00 London,26.255223910013836,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.44709857304891,AAAB
2025-07-04T04:00:00+01:00 London,26.067462126413982,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.2919921875,AAAB
2025-07-04T05:00:00+01:00 London,25.879701614379883,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.116477966308594,AAAB
2025-07-04T06:00:00+01:00 London,25.677654266357422,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.947084585825603,AAAB
2025-07-04T07:00:00+01:00 London,25.540915807088215,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.849120616912842,AAAB
2025-07-04T08:00:00+01:00 London,25.34090773264567,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.1287202835083,AAAB
2025-07-04T09:00:00+01:00 London,25.849088668823242,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.981778144836426,AAAB
2025-07-04T10:00:00+01:00 London,26.09603436787923,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.638909975687664,AAAB
2025-07-04T11:00:00+01:00 London,25.985827763875324,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.955247402191162,AAAB
2025-07-04T12:00:00+01:00 London,26.04705349604289,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.079742431640625,AAAB
2025-07-04T13:00:00+01:00 London,26.296040534973145,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.079742431640625,AAAB
2025-07-04T14:00:00+01:00 London,26.59197123845418,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.089945157368977,AAAB
2025-07-04T15:00:00+01:00 London,26.826672395070393,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.179743607838947,AAAB
2025-07-04T16:00:00+01:00 London,27.051170031229656,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.30423704783122,AAAB
2025-07-04T17:00:00+01:00 London,27.265461444854736,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.449140707651775,AAAB
2025-07-04T18:00:00+01:00 London,27.467507203420002,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.596083482106526,AAAB
2025-07-04T19:00:00+01:00 London,27.675678571065266,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.76547845204671,AAAB
2025-07-04T20:00:00+01:00 London,27.824661413828533,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.926706473032635,AAAB
2025-07-04T21:00:00+01:00 London,27.93691062927246,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.083855628967285,AAAB
2025-07-04T22:00:00+01:00 London,28.0267120997111,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.241002877553303,AAAB
2025-07-04T23:00:00+01:00 London,28.07161045074463,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.36549663543701,AAAB
2025-07-05T00:00:00+01:00 London,27.489960193634033,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.44305149714152,AAAB
2025-07-05T01:00:00+01:00 London,27.302197297414143,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.471622467041016,AAAB
2025-07-05T02:00:00+01:00 London,27.23484738667806,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.349169095357258,AAAB
2025-07-05T03:00:00+01:00 London,27.12667942047119,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,28.14303970336914,AAAB
2025-07-05T04:00:00+01:00 London,26.92055098215739,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.99201472600301,AAAB
2025-07-05T05:00:00+01:00 London,26.675643920898438,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.851195335388184,AAAB
2025-07-05T06:00:00+01:00 London,26.516457557678223,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.683841864267986,AAAB
2025-07-05T07:00:00+01:00 London,26.375635306040447,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.518530050913494,AAAB
2025-07-05T08:00:00+01:00 London,26.20215956370036,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.365466117858887,AAAB
2025-07-05T09:00:00+01:00 London,26.051135540008545,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.226683616638184,AAAB
2025-07-05T10:00:00+01:00 London,26.014399528503418,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.116475423177082,AAAB
2025-07-05T11:00:00+01:00 London,26.06542094548543,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.01443354288737,AAAB
2025-07-05T12:00:00+01:00 London,26.177669525146484,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.020556608835857,AAAB
2025-07-05T13:00:00+01:00 London,26.149097442626953,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.98177719116211,AAAB
2025-07-05T14:00:00+01:00 London,26.124605178833008,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.98177719116211,AAAB
2025-07-05T15:00:00+01:00 London,26.17971118291219,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.047088305155437,AAAB
2025-07-05T16:00:00+01:00 London,26.226651191711426,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.09198570251465,AAAB
2025-07-05T17:00:00+01:00 London,26.296042442321777,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.091987133026123,AAAB
2025-07-05T18:00:00+01:00 London,26.35318724314372,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.16341733932495,AAAB
2025-07-05T19:00:00+01:00 London,26.40216636657715,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.34097448984782,AAAB
2025-07-05T20:00:00+01:00 London,26.520538806915283,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.857316970825195,AAAB
2025-07-05T21:00:00+01:00 London,26.847081184387207,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.64302349090576,AAAB
2025-07-05T22:00:00+01:00 London,26.922593275705974,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.43281348546346,AAAB
2025-07-05T23:00:00+01:00 London,26.761363983154297,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.618534088134766,AAAB
2025-07-06T00:00:00+01:00 London,26.56951967875163,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.640984694163006,AAAB
2025-07-06T01:00:00+01:00 London,26.498087406158447,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.532817522684734,AAAB
2025-07-06T02:00:00+01:00 London,26.447065035502117,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.389955520629883,AAAB
2025-07-06T03:00:00+01:00 London,26.320532004038494,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.291993776957195,AAAB
2025-07-06T04:00:00+01:00 London,26.173587799072266,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.202192306518555,AAAB
2025-07-06T05:00:00+01:00 London,26.038888931274414,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.116477966308594,AAAB
2025-07-06T06:00:00+01:00 London,25.95929702123006,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.026676495869953,AAAB
2025-07-06T07:00:00+01:00 London,25.814391771952312,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.920551300048828,AAAB
2025-07-06T08:00:00+01:00 London,25.69398085276286,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.896060943603516,AAAB
2025-07-06T09:00:00+01:00 London,25.414379119873047,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.000146865844727,AAAB
2025-07-06T10:00:00+01:00 London,25.410298029581707,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,27.12872091929118,AAAB
2025-07-06T11:00:00+01:00 London,26.14909839630127,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.585845947265625,AAAB
2025-07-06T12:00:00+01:00 London,26.112361907958984,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.59605137507121,AAAB
2025-07-06T13:00:00+01:00 London,25.793984413146973,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.88381576538086,AAAB
2025-07-06T14:00:00+01:00 London,25.738880157470703,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.936880111694336,AAAB
2025-07-06T15:00:00+01:00 London,25.740921020507812,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.808302720387776,AAAB
2025-07-06T16:00:00+01:00 London,25.704184850056965,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.66748301188151,AAAB
2025-07-06T17:00:00+01:00 London,25.775615215301514,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.620541095733643,AAAB
2025-07-06T18:00:00+01:00 London,25.632754961649578,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.577682495117188,AAAB
2025-07-06T19:00:00+01:00 London,25.616427580515545,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.58176549275716,AAAB
2025-07-06T20:00:00+01:00 London,25.56744654973348,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.577683448791504,AAAB
2025-07-06T21:00:00+01:00 London,25.451114654541016,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.579724470774334,AAAB
2025-07-06T22:00:00+01:00 London,25.202128569285076,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.573601722717285,AAAB
2025-07-06T23:00:00+01:00 London,25.063348134358723,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.736870765686035,AAAB
2025-07-07T00:00:00+01:00 London,25.457239151000977,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.406248569488525,AAAB
2025-07-07T01:00:00+01:00 London,25.530711491902668,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.16542402903239,AAAB
2025-07-07T02:00:00+01:00 London,24.96538543701172,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.385840098063152,AAAB
2025-07-07T03:00:00+01:00 London,24.702112038930256,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.463393688201904,AAAB
2025-07-07T04:00:00+01:00 London,24.6306791305542,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,26.06338119506836,AAAB
2025-07-07T05:00:00+01:00 London,24.398016929626465,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.671531677246094,AAAB
2025-07-07T06:00:00+01:00 London,24.02249558766683,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.76745382944743,AAAB
2025-07-07T07:00:00+01:00 London,24.224544207255047,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.553160190582275,AAAB
2025-07-07T08:00:00+01:00 London,24.29597234725952,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.214372793833416,AAAB
2025-07-07T09:00:00+01:00 London,23.816367149353027,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.857218742370605,AAAB
2025-07-07T10:00:00+01:00 London,24.091886202494305,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.71231460571289,AAAB
2025-07-07T11:00:00+01:00 London,24.077597935994465,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.74292755126953,AAAB
2025-07-07T12:00:00+01:00 London,24.030657132466633,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.655170440673828,AAAB
2025-07-07T13:00:00+01:00 London,24.165361404418945,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.655170440673828,AAAB
2025-07-07T14:00:00+01:00 London,24.1755633354187,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.73884661992391,AAAB
2025-07-07T15:00:00+01:00 London,24.07759682337443,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.80007251103719,AAAB
2025-07-07T16:00:00+01:00 London,23.97759469350179,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.93681303660075,AAAB
2025-07-07T17:00:00+01:00 London,24.012290477752686,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.02865219116211,AAAB
2025-07-07T18:00:00+01:00 London,24.165358543395996,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.044979413350422,AAAB
2025-07-07T19:00:00+01:00 London,24.400056680043537,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.128655433654785,AAAB
2025-07-07T20:00:00+01:00 London,24.553126335144043,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.30825440088908,AAAB
2025-07-07T21:00:00+01:00 London,24.57557757695516,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.469483534495037,AAAB
2025-07-07T22:00:00+01:00 London,24.33475160598755,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.62663237253825,AAAB
2025-07-07T23:00:00+01:00 London,24.21842034657796,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.659286499023438,AAAB
2025-07-08T00:00:00+01:00 London,24.17760181427002,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.512341499328613,AAAB
2025-07-08T01:00:00+01:00 London,24.03882376352946,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,25.28172238667806,AAAB
2025-07-08T02:00:00+01:00 London,24.10005060831706,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.971508026123047,AAAB
2025-07-08T03:00:00+01:00 London,24.14086659749349,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.77966578801473,AAAB
2025-07-08T04:00:00+01:00 London,23.810243606567383,AAAB,AAAA,AAAA,AAAA,AAAA,AAAA,24.691906929016113,AAAB
